"","DisId","DisDcaId","DisName","DisCurePeriod","DisDescription","DiaAniId","DiaDate","DiaRemarks","DiaWithMilk","DiaWithMeat","AniId","AniLifeNumber"
"1838",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",309,2023-06-02,"",2023-06-11 16:28:00,2023-06-08 16:28:00,309,"FR4404288341"
"1839",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",242,2023-06-02,"",2023-06-11 16:33:00,2023-06-08 16:33:00,242,"FR4404288289"
"1840",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",707,2023-06-05,"",2023-06-13 16:48:00,2023-06-18 16:48:00,707,"FR4404288465"
"1841",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",230,2023-06-06,"",2023-06-12 10:40:00,2023-07-08 10:40:00,230,"FR4404288279"
"1842",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",158,2023-06-07,"",2023-06-16 07:58:00,2023-06-13 07:58:00,158,"FR4404288222"
"1843",147,6,"Typical parturient paresis / Stages 1 and 2 of parturient paresis",14,"hypocalcemic parturient paresis; recumbency after calving with reduced calcium and phosphorus content of the blood and without or with reduced responsiveness",370,2023-06-08,"Sous cutané de chaque côté de l'encolure 50 cc = 100 cc / pdt 5 jours",NA,NA,370,"FR4404288391"
"1844",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",232,2023-06-06,"",2023-06-15 06:33:00,2023-07-11 06:33:00,232,"FR4404288283"
"1845",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",177,2023-06-09,"",2023-06-18 12:53:00,2023-06-15 12:53:00,177,"FR4404288239"
"1846",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",265,2023-06-10,"",2023-06-18 07:31:00,2023-06-23 07:31:00,265,"FR4404288306"
"1847",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",177,2023-06-11,"",2023-06-19 08:43:00,2023-06-24 08:43:00,177,"FR4404288239"
"1848",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",599,2023-06-13,"",2023-06-21 19:06:00,2023-06-26 19:06:00,599,"FR4404288440"
"1849",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",276,2023-06-15,"",2023-06-18 07:40:00,2023-07-16 07:40:00,276,"FR4404288314"
"1850",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",707,2023-06-16,"",2023-06-25 09:23:00,2023-07-21 09:23:00,707,"FR4404288465"
"1851",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",309,2023-06-18,"mammite ressemblance coli",2023-06-26 07:38:00,2023-07-05 07:39:00,309,"FR4404288341"
"1852",10003,11,"Vêlage diffficile",0,"",171,2023-06-23,"",NA,NA,171,"FR4404288237"
"1853",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",405,2023-06-23,"",2023-06-30 21:30:00,2023-07-26 21:30:00,405,"FR4404288424"
"1854",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",238,2023-06-26,"E COLI",2023-07-06 10:08:00,2023-07-11 10:08:00,238,"FR4404288288"
"1855",10001,4,"Abcès",0,"",703,2023-06-30,"Blessure jarret ARD - articulation => 2 grosses incisions",2023-07-13 09:27:00,2023-07-27 09:27:00,703,"FR4404288463"
"1856",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",311,2023-07-02,"",2023-07-09 20:58:00,2023-08-03 08:57:00,311,"FR4404288343"
"1857",109,3,"Other disturbances of female fertility",21,"",763,2023-07-01,"",NA,NA,763,"FR4404288490"
"1858",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",311,2023-07-04,"",2023-07-13 08:03:00,2023-07-10 08:03:00,311,"FR4404288343"
"1859",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",171,2023-07-06,"",2023-07-15 09:38:00,2023-07-12 09:38:00,171,"FR4404288237"
"1860",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",311,2023-07-07,"",2023-07-16 17:43:00,2023-07-13 17:43:00,311,"FR4404288343"
"1861",10001,4,"Abcès",0,"",703,2023-07-08,"",2023-07-16 08:59:00,2023-09-13 08:59:00,703,"FR4404288463"
"1862",155,6,"Other metabolic diseases and deficiencies",14,"",264,2023-07-16,"",2023-07-23 07:49:00,2023-08-19 07:49:00,264,"FR4404288305"
"1863",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",158,2023-07-16,"",2023-07-26 08:03:00,2023-07-31 08:03:00,158,"FR4404288222"
"1864",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",696,2023-07-18,"",2023-07-24 08:42:00,2023-08-05 08:42:00,696,"FR4404288461"
"1865",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",177,2023-07-22,"",2023-07-28 20:49:00,2023-08-23 20:49:00,177,"FR4404288239"
"1866",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",276,2023-07-26,"",2023-08-03 08:58:00,2023-08-08 08:58:00,276,"FR4404288314"
"1867",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",390,2023-07-27,"",2023-08-02 10:10:00,2023-08-28 10:10:00,390,"FR4404288411"
"1868",86,3,"Examination for calving-related diseases with no abnormality detected",NA,"",356,2023-07-27,"",2023-08-12 07:28:00,2023-10-02 22:17:00,356,"FR4404288379"
"1869",10003,11,"Vêlage diffficile",0,"",356,2023-07-27,"",NA,NA,356,"FR4404288379"
"1870",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",316,2023-07-28,"",2023-07-31 08:56:00,2023-08-28 08:56:00,316,"FR4404288348"
"1871",10003,11,"Vêlage diffficile",0,"",368,2023-07-29,"",NA,NA,368,"FR4404288389"
"1872",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",374,2023-08-01,"",2023-08-09 21:16:00,2023-09-01 21:17:00,374,"FR4404288395"
"1873",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",131,2023-08-02,"",2023-08-10 07:52:00,2023-08-15 07:52:00,131,"FR4404288194"
"1874",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",409,2023-08-04,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,409,"FR4404288428"
"1875",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",374,2023-08-04,"cesarienne veaux mort",2023-08-12 14:19:00,2023-08-24 14:19:00,374,"FR4404288395"
"1876",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",223,2023-08-05,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,223,"FR4404288270"
"1877",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",673,2023-08-07,"",2023-08-14 21:05:00,2023-09-09 21:05:00,673,"FR4404288459"
"1878",143,6,"Hyperketonemia / acetonemia",14,"increased content of keton bodies in the blood",356,2023-08-10,"",2023-08-15 09:46:00,2023-08-18 09:46:00,356,"FR4404288379"
"1879",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",242,2023-08-10,"",2023-08-16 21:00:00,2023-09-11 21:00:00,242,"FR4404288289"
"1880",108,3,"Ovarial cysts",21,"cystic ovary disease",876,2023-08-11,"",NA,NA,876,"FR4404288535"
"1881",29,4,"Lameness",21,"",265,2023-08-11,"Pause cale Sabot Intérieur
pAS MIEUX EN SORTANT DE LA CAGE DE PARRAGE ...",NA,NA,265,"FR4404288306"
"1882",109,3,"Other disturbances of female fertility",21,"",740,2023-08-12,"4  CC CYSTORELINE  + METRABOL
7ème IA",NA,NA,740,"FR4404288482"
"1883",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",132,2023-08-13,"",2023-08-20 20:27:00,2023-09-15 20:27:00,132,"FR4404288195"
"1884",102,3,"E2 Endometritis mucopurulenta (mucopurulent endometritis)",21,"mucopurulent inflammation of the mucus membranes of the uterus",356,2023-08-14,"",2023-08-23 11:03:00,2023-09-04 11:03:00,356,"FR4404288379"
"1885",102,3,"E2 Endometritis mucopurulenta (mucopurulent endometritis)",21,"mucopurulent inflammation of the mucus membranes of the uterus",374,2023-08-15,"",2023-08-23 07:20:00,2023-09-15 07:21:00,374,"FR4404288395"
"1886",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",171,2023-08-15,"",2023-08-21 09:26:00,2023-09-16 09:26:00,171,"FR4404288237"
"1887",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",390,2023-08-19,"",2023-08-25 20:20:00,2023-09-20 20:20:00,390,"FR4404288411"
"1888",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",374,2023-08-20,"",2023-08-28 15:25:00,2023-09-19 20:16:00,374,"FR4404288395"
"1889",32,4,"Arthritis",21,"inflammation of joints",799,2023-08-21,"",2023-09-03 09:19:00,2023-09-17 09:19:00,799,"FR4404288503"
"1890",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",390,2023-08-21,"",2023-08-30 10:18:00,2023-09-04 10:18:00,390,"FR4404288411"
"1891",10003,11,"Vêlage diffficile",0,"",213,2023-08-26,"",NA,NA,213,"FR4404288261"
"1892",19,6,"Dislocatio abomasi sinistra, Dilatatio et dislocation abomasi sinistra (left-side abomasal displacement)",21,"displacement of the distended abomasum to the left side of the abdomen (between rumen and left abdominal wall)",356,2023-08-29,"",2023-09-03 09:05:00,2023-09-06 09:05:00,356,"FR4404288379"
"1893",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",223,2023-08-29,"",2023-09-07 13:43:00,2023-09-12 13:43:00,223,"FR4404288270"
"1894",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",352,2023-08-29,"non delivrance",NA,NA,352,"FR4404288376"
"1895",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",132,2023-08-29,"",2023-09-05 13:50:00,2023-09-10 13:50:00,132,"FR4404288195"
"1896",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",390,2023-08-30,"",2023-09-07 06:59:00,2023-09-12 06:59:00,390,"FR4404288411"
"1897",155,6,"Other metabolic diseases and deficiencies",14,"",356,2023-08-30,"",2023-09-06 07:08:00,2023-09-15 07:08:00,356,"FR4404288379"
"1898",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",719,2023-08-31,"",2023-09-08 08:27:00,2023-09-13 08:27:00,719,"FR4404288477"
"1899",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",708,2023-08-31,"",2023-09-06 10:42:00,2023-09-11 10:42:00,708,"FR4404288466"
"1900",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",740,2023-09-01,"",2023-09-09 16:49:00,2023-09-14 16:49:00,740,"FR4404288482"
"1901",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",352,2023-09-03,"",2023-09-12 09:38:00,2023-09-24 09:38:00,352,"FR4404288376"
"1902",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",96,2023-09-04,"",2023-09-12 18:06:00,2023-09-17 18:06:00,96,"FR4404288180"
"1903",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",58,2023-09-05,"",2023-09-13 18:26:00,2023-09-18 18:26:00,58,"FR4404288139"
"1904",32,4,"Arthritis",21,"inflammation of joints",799,2023-09-08,"",2023-09-21 09:21:00,2023-10-05 09:21:00,799,"FR4404288503"
"1905",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",289,2023-09-09,"",2023-09-20 09:16:00,2023-10-14 09:16:00,289,"FR4404288318"
"1906",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",399,2023-09-09,"",2023-09-17 11:44:00,2023-09-22 11:44:00,399,"FR4404288418"
"1907",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",230,2023-09-10,"",2023-09-19 07:28:00,2023-09-24 07:28:00,230,"FR4404288279"
"1908",10003,11,"Vêlage diffficile",0,"",289,2023-09-11,"",NA,NA,289,"FR4404288318"
"1909",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",58,2023-09-12,"",2023-09-18 13:03:00,2023-09-23 13:03:00,58,"FR4404288139"
"1910",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",708,2023-09-13,"",2023-09-21 10:39:00,2023-09-26 10:39:00,708,"FR4404288466"
"1911",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",673,2023-09-15,"Infection Quartier ARG, après tarissement sur quartier fermé depuis qq demaines, suite à Sphincter abîmé
Ne se lève pas : vendredi 15/09/2023 - 18h0  //  chûte rumination",2023-09-23 19:22:00,2023-09-28 19:22:00,673,"FR4404288459"
"1912",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",719,2023-09-16,"",2023-09-24 08:48:00,2023-09-29 08:48:00,719,"FR4404288477"
"1913",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",289,2023-09-16,"",2023-09-22 17:30:00,2023-10-18 17:30:00,289,"FR4404288318"
"1914",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",839,2023-09-18,"",2023-09-23 23:04:00,2023-10-19 23:04:00,839,"FR4404288514"
"1915",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",743,2023-09-18,"",2023-09-29 10:06:00,2023-10-20 20:52:00,743,"FR4404288484"
"1916",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",385,2023-09-18,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,385,"FR4404288406"
"1917",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",663,2023-09-18,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,663,"FR4404288456"
"1918",29,4,"Lameness",21,"",385,2023-09-19,"",2023-09-22 11:12:00,2023-10-20 11:12:00,385,"FR4404288406"
"1919",159,11,"Fever",21,"",673,2023-09-21,"",2023-09-29 07:15:00,2023-10-11 07:15:00,673,"FR4404288459"
"1920",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",230,2023-09-22,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,230,"FR4404288279"
"1921",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",289,2023-09-22,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,289,"FR4404288318"
"1922",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",600,2023-09-23,"",2023-10-02 20:16:00,2023-10-28 20:16:00,600,"FR4404288441"
"1923",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",843,2023-09-25,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,843,"FR4404288517"
"1924",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",600,2023-09-25,"",2023-10-04 08:31:00,2023-10-30 08:31:00,600,"FR4404288441"
"1925",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",595,2023-09-27,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,595,"FR4404288439"
"1926",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",663,2023-09-28,"",2023-10-04 08:34:00,2023-10-30 08:34:00,663,"FR4404288456"
"1927",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",58,2023-09-28,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,58,"FR4404288139"
"1928",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",289,2023-09-30,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,289,"FR4404288318"
"1929",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",146,2023-09-30,"",2023-10-08 20:35:00,2023-10-13 20:35:00,146,"FR4404288210"
"1930",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",383,2023-10-02,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,383,"FR4404288404"
"1931",29,4,"Lameness",21,"",232,2023-10-03,"",2023-10-06 19:57:00,2023-11-03 19:57:00,232,"FR4404288283"
"1932",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",230,2023-10-04,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,230,"FR4404288279"
"1933",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",663,2023-10-04,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,663,"FR4404288456"
"1934",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",641,2023-10-04,"",2023-10-12 11:11:00,2023-10-17 11:11:00,641,"FR4404288450"
"1935",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",388,2023-10-04,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,388,"FR4404288409"
"1936",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",803,2023-10-07,"",2023-10-15 10:17:00,2023-11-08 10:28:00,803,"FR4404288505"
"1937",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",758,2023-10-09,"",2023-10-17 23:52:00,2023-11-09 23:52:00,758,"FR4404288488"
"1938",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",403,2023-10-09,"SANG Quartier ARD - gros caillots",2023-10-20 08:24:00,2023-10-25 08:24:00,403,"FR4404288422"
"1939",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",385,2023-10-11,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,385,"FR4404288406"
"1940",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",663,2023-10-11,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,663,"FR4404288456"
"1941",10003,11,"Vêlage diffficile",0,"",328,2023-10-11,"",NA,NA,328,"FR4404288358"
"1942",10003,11,"Vêlage diffficile",0,"",328,2023-10-11,"",NA,NA,328,"FR4404288358"
"1943",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",388,2023-10-11,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,388,"FR4404288409"
"1944",109,3,"Other disturbances of female fertility",21,"",372,2023-10-11,"",NA,NA,372,"FR4404288393"
"1945",109,3,"Other disturbances of female fertility",21,"",403,2023-10-11,"",NA,NA,403,"FR4404288422"
"1946",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",601,2023-10-11,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,601,"FR4404288442"
"1947",10003,11,"Vêlage diffficile",0,"",740,2023-10-13,"",NA,NA,740,"FR4404288482"
"1948",109,3,"Other disturbances of female fertility",21,"",740,2023-10-13,"",NA,NA,740,"FR4404288482"
"1949",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",848,2023-10-15,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,848,"FR4404288519"
"1950",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",328,2023-10-15,"",2023-10-23 09:24:00,2023-10-28 09:24:00,328,"FR4404288358"
"1951",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",641,2023-10-15,"",2023-10-21 10:26:00,2023-11-16 10:26:00,641,"FR4404288450"
"1952",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",708,2023-10-15,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,708,"FR4404288466"
"1953",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",328,2023-10-16,"",2023-10-25 13:39:00,2023-11-06 13:39:00,328,"FR4404288358"
"1954",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",663,2023-10-16,"",2023-10-24 14:50:00,2023-10-29 14:50:00,663,"FR4404288456"
"1955",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",328,2023-10-18,"",2023-10-26 09:17:00,2023-10-31 09:17:00,328,"FR4404288358"
"1956",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",324,2023-10-19,"",2023-10-22 12:20:00,2023-11-19 12:20:00,324,"FR4404288354"
"1957",29,4,"Lameness",21,"",818,2023-10-19,"Taille sabot ARG + Oxytertrin / limace (saigne)",NA,NA,818,"FR4404288509"
"1958",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",663,2023-10-19,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,663,"FR4404288456"
"1959",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",388,2023-10-19,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,388,"FR4404288409"
"1960",32,4,"Arthritis",21,"inflammation of joints",232,2023-10-20,"",2023-11-04 09:42:00,2023-11-18 09:42:00,232,"FR4404288283"
"1961",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",371,2023-10-20,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,371,"FR4404288392"
"1962",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",714,2023-10-21,"",2023-11-01 14:14:00,2023-11-06 14:14:00,714,"FR4404288472"
"1963",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",352,2023-10-21,"",2023-10-29 14:52:00,2023-11-03 14:52:00,352,"FR4404288376"
"1964",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",289,2023-10-21,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,289,"FR4404288318"
"1965",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",673,2023-10-20,"ABCES avec PUE
AVORTEMENT",2023-10-26 15:22:00,2023-11-07 15:22:00,673,"FR4404288459"
"1966",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",859,2023-10-22,"",2023-10-29 11:12:00,2023-11-10 11:12:00,859,"FR4404288524"
"1967",158,11,"Behavioral disorders and general findings",21,"",818,2023-10-23,"Coup de moue",2023-10-25 18:51:00,2023-11-03 06:51:00,818,"FR4404288509"
"1968",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",385,2023-10-23,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,385,"FR4404288406"
"1969",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",818,2023-10-23,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,818,"FR4404288509"
"1970",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",848,2023-10-23,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,848,"FR4404288519"
"1971",109,3,"Other disturbances of female fertility",21,"",413,2023-10-23,"",NA,NA,413,"FR4404288432"
"1972",109,3,"Other disturbances of female fertility",21,"",368,2023-10-24,"",NA,NA,368,"FR4404288389"
"1973",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",818,2023-10-26,"",2023-10-31 09:47:00,2023-11-26 09:30:00,818,"FR4404288509"
"1974",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",324,2023-10-26,"",2023-10-31 09:48:00,2023-11-26 09:48:00,324,"FR4404288354"
"1975",29,4,"Lameness",21,"",399,2023-10-26,"ET AVORTEMENT",2023-11-01 07:47:00,2023-11-13 07:47:00,399,"FR4404288418"
"1976",161,11,"Diagnosis not listed in the key",21,"",324,2023-11-01,"Grosseur sous la gueule;",2023-11-11 08:27:00,2023-11-25 08:27:00,324,"FR4404288354"
"1977",73,1,"Mastitis with isolation of coagulase-negative Staphylococci (KNS)",14,"",743,2023-11-01,"2 eme traitement",2023-11-09 20:29:00,2023-12-02 08:30:00,743,"FR4404288484"
"1978",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",663,2023-11-08,"",2023-11-16 08:31:00,2023-11-21 08:31:00,663,"FR4404288456"
"1979",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",600,2023-11-08,"",2023-11-14 08:32:00,2023-12-10 08:32:00,600,"FR4404288441"
"1980",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",388,2023-11-09,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,388,"FR4404288409"
"1981",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",388,2023-11-16,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,388,"FR4404288409"
"1982",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",156,2023-11-18,"",2023-11-27 08:34:00,2023-12-02 08:34:00,156,"FR4404288220"
"1983",70,1,"Mastitis with isolation of Sc. dysgalactiae (ScC)",14,"",146,2023-11-19,"",2023-11-27 19:23:00,2023-12-20 19:23:00,146,"FR4404288210"
"1984",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",479,2023-11-20,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,479,"FR4954409921"
"1985",144,6,"Ketosis",14,"slow fever; disturbance of carbohydrate metabolism with increased content of ketone bodies in the blood",874,2023-11-24,"Suspect Ketosis FixedFeeding	Propyleen",NA,NA,874,"FR4404288534"
